title,company,location,description,link
Secretary,ESSENTIAL EMPLOYMENT LTD,"Liverpool, North West, L2 2BS","
Secretary needed in Liverpool.
The hourly rate is £14.71ph PAYE
This is a temporary role
The reference number is:                        RQ1177719
The successful candidate will be supporting the senior leadership in Children’s Services.  They will be part of a small team providing secretarial support including diary management, minute taking, answering the telephone, and administrative duties to assist the general smooth running of the office.  This is an office based role in Liverpool City Centre. They are looking for someone with experience of supporting senior members of staff and providing secretarial services.
Due to high volumes of CVs received, we are not able to respond to all unsuccessful applications. You will always however hear from us by phone if we are able to take your CV forward to the next stage.
If you are interested in the role please apply on our website with your CV, alternatively you can email your CV to cvs@essentialemploy.co.uk quoting the reference number.
Essential Employment is acting as an Employment Business in relation to this vacancy. Essential Employment is an Equal Opportunities Employer.
All our roles may be subject to pre-employment checks including references so please be prepared.
You can also follow us at Twitter/Facebook/LinkedIn or via our website ",https://findajob.dwp.gov.uk/details/13914578
SECRETARY,RE Personnel,HR1 2BP,"
SecretaryMy client requires an enthusiastic and experienced full-time secretary to join them on a temporary to permanent basis for their highly reputable legal practice. They are looking for someone with accurate typing/audio typing skills, a good telephone manner and the ability to deal with clients. No previous legal secretary is required only audio typingContract type: Temporary –Permanent after a 13 week period - for the right candidate Salary: £11.50 rising to £12.50 once permanent Shift pattern: Monday to Friday 0900am – 1700pmExperience required: Previous audio typing (essential) and strong administrative skills Duties are to include the following;• Opening new files• Drafting and preparing court documents• Preparation of court bundles• Diary management• Dealing with correspondence• Audio dictation• Dealing with telephone and email enquiries• Demonstrate a high standard professional approach to clients• Great attention to detail• Polished telephone manner• Highly organisedIn return the client is looking for an ambitious individual who has strong administration skills, with the potential of gaining a permanent role within the company. They want someone who has previous administration experienceIf this role is of interest, apply today t or please call our Hereford team on 01432355351 for more detailsRE acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers.RE Recruitment would like to thank you for applying for the above role. We do try to come back to all applications however if you haven’t heard from a consultant within 5 working days, this unfortunately means that you have been unsuccessful.Re Recruitment is committed to delivering equality opportunities in all areas of its work. All individuals will be treated in a fair and equal manner and in accordance with the law regardless of gender, marital status, race, religion, colour, age, disability or sexual orientation. ",https://findajob.dwp.gov.uk/details/13878724
Secretary,Brackenberry Limited,"Liverpool, Merseyside","
                    We are working closely alongside a Local Authority in Liverpool to assist with the appointment of a Secretary, on a 3-month contract, highly likely to be extended at clients discretion. Please apply with your CV for immediate consideration.﻿Rate of Pay: £14.00 per hour PAYESummary:This is a role supporting the senior leadership in Childrens Services. You will be part of a small team providing secretarial support including diary management, minute taking, answering the telephone, and administrative duties to assist the general smooth running of the office. Requirements:We are looking for someone with experience of supporting senior members of staff and providing secretarial servicesYou will have excellent time management skills to prioritise and set appropriate deadlinesDiary ManagementMinute TakingTyping speed of 40 wpmPlease note:You should be available to work immediately or at a short notice.You should have right to work in U.KDisclaimer: Brackenberry Ltd is acting as an Employment Business in relation to this vacancy. We are committed to equality in the workplace and is an equal opportunity employer. Unless otherwise stated all of our roles are temporary, though opening assignments can be and often are, extended by clients on a longer term basis and can sometimes become permanent.Important: We will interpret your application as being permission to submit your CV to this role (with the right to represent you) unless you advise us to the contrary. Incase the role requires an enhanced DBS, your DBS must be either through us or be accompanied by a subscription to the DBS updating service.                ",https://findajob.dwp.gov.uk/details/13917203
Secretary,RE Personnel,HR1 2BP,"
SecretaryMy client requires an enthusiastic and experienced full-time secretary to join them on a temporary to permanent basis for their highly reputable legal practice. They are looking for someone with accurate typing/audio typing skills, a good telephone manner and the ability to deal with clients.Contract type: Temporary –Permanent after a 13 week period - for the right candidate Salary: £12.25 rising to £12.50 once permanent Shift pattern: Monday to Friday 0900am – 1700pmExperience required: Previous experience in Admin / Secretary Duties are to include the following;• Opening new files• Drafting and preparing court documents• Preparation of court bundles• Diary management• Dealing with correspondence• Audio dictation• Dealing with telephone and email enquiries• Demonstrate a high standard professional approach to clients• Great attention to detail• Polished telephone manner• Highly organisedIn return the client is looking for an ambitious individual who has strong administration skills, with the potential of gaining a permanent role within the company. They want someone who has previous administration experienceIf this role is of interest, apply today or please call our Hereford team on 01432355351 for more detailsRE acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers.RE Recruitment would like to thank you for applying for the above role. We do try to come back to all applications however if you haven’t heard from a consultant within 5 working days, this unfortunately means that you have been unsuccessful.Re Recruitment is committed to delivering equality opportunities in all areas of its work. All individuals will be treated in a fair and equal manner and in accordance with the law regardless of gender, marital status, race, religion, colour, age, disability or sexual orientation. ",https://findajob.dwp.gov.uk/details/13947800
Secretary,TLT LLP,"Bristol, City of, BS1 5TR","
We are recruiting for a Legal Secretary to join our Real Estate team in Bristol. This role is being offered on a full-time permanent basis. Your RoleAs a Legal Secretary your day to day remit includes: Support the team by carrying out all secretarial tasks and help, when necessary, with all administrative tasks.  Assisting the fee earners with financial management e.g. disbursements, client balances, dealing with a range of client specific billing requirements.  Create the monthly invoices to be issued to the clients. Diary management for all fee earners; arranging internal and external appointments and, making arrangements for meetings; booking meetings rooms or external venues as required. Proof reading, amending and house styling legal reports and non TLT documents. Your Skills and Experience Previous Legal Secretary experienced  Extensive experience in Outlook, Word, PowerPoint and Excel are required. Experience in case management systems Exceptional prioritising/organisational skills. Strong ability to self-manage a large workload in a busy team. Confident in delegation of work when necessary. Your TeamWe are one of the UK's largest real estate groups, with a team of over 180, advising on thousands of transactions across England, Wales, Scotland and Northern Ireland each year. Clients instruct us for this experience, our depth of expertise and sector know-how. Many of our real estate partners are independently recognised as leading individuals in the field by the legal industry's annual directory rankings. Clients including many in-house lawyers trust us with both 'high profile' and business as usual work.  About TLTFast paced, fast growing and forward thinking, TLT is the law firm that helps clients stay one step ahead, and we do the same for our people.We work with high profile clients in innovative sectors. With local, national and international reach, we have over 1,200 people in offices across the UK and a network of partner firms across Europe, India and the US. In 2021 we were named The Lawyer’s Law Firm of the Year, recognising our incredible success story.Our purpose is to protect, prepare and progress our clients for what comes next and it’s essential that we do the same for our people, our planet and our communities too. In our open and collaborative culture, we encourage everyone to be their whole self, to have a voice and to contribute.  Our BenefitsWe value our employees highly and we want you to feel valued. You’ll receive a competitive salary with an annual pay review. You will also have access to an extensive range of benefits via our flexible benefits scheme including 25 days holiday (which will increase to 30 days based upon length of service) and private medical insurance. At TLT we have a progressive fully flexible working approach. We empower our people to work in a place and at a time that meets their needs, those of their clients and of the wider team and firm. Part of this agile approach is a focus on hybrid working and supporting the work/life balance of our people. TLT is committed to creating a diverse and inclusive working environment and encourages applications from all suitably qualified people, regardless of any of the characteristics protected by the laws in the locations in which we operate. We welcome applications from people with disabilities and are committed to providing reasonable adjustments, where necessary, to make interviews and jobs more accessible. Should you have any difficulty during the recruitment process, require any reasonable adjustments or an application to Access to work please contact the recruitment team on HR-Recruitment@TLTsolicitors.com INDTLT 

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/13897716
Secretary,Talent Finder,NR1 1RE,"
Secretary | Norwich | Full-time | Monday to Friday 8.30am to 5.00pm with an hour for lunch (flexi-start time available) | Competitive salary + Bonus + Paid overtime opportunity   Our client is a professional services company which is one of the largest independent business rescue and insolvency boutique practices in the UK providing clients with corporate advisory and insolvency services.They are currently looking to recruit a professional and experienced Secretary at their Norwich office to provide support to one full time Director, other senior staff and the wider office team.This is an extremely busy and varied role with excellent career opportunities for the right candidate.Are you the right person for the job?
• Excellent communication skills• Excellent administrative and organisational skills• The ability to work with others and work independently• Good customer service skills and a friendly, polite disposition• Sound knowledge of computer systems and relevant software programs
What will your role look like?
• Extensive diary management is included in the role which includes arranging internal and external face-to-face and virtual meetings using Zoom, 3CX, Microsoft Teams and the Outlook calendar system with multiple attendees at different locations• Making travel arrangements, booking meeting rooms and accommodation for multiple attendees in multiple locations• Being proactive in helping the Director to prioritise and optimise calendar commitments • Maintaining the Directors’ contacts in Outlook/on their iPhone• Receptionist duties which include answering calls to the main switchboard and meeting/greeting visitors• Open incoming post and scan to paperless office software together with scanning outgoing post• Various one-off projects• Maintaining various internal records such as staff holiday records using Excel• Often being the first point of contact when issues arise in the office• Booking staff training courses/seminars and maintaining training records• Audio typing of meeting transcriptions involving multiple participants to a standard for use in Court• Occasional copy typing of reports, letters, mail merges, mail shots, emails, and presentations using Word, Outlook, Excel and PowerPoint• Occasional preparation of standard letters using IPS (training to be provided) and sending out reports to creditors• Producing company searches from FAME• To deputise in the distribution of petty cash to staff• Assisting with actioning the Directors’ marketing to-dos on CRM
What can you expect in return?
• Excellent Career Opportunity with scope for progression• 20 days holiday (increasing to 25 after 2 years’ service) plus bank holidays• Pension scheme• PMI
What’s next? It’s easy! Click “APPLY” now! We can’t wait to hear from you!Your data will be handled in line with GDPR. ",https://findajob.dwp.gov.uk/details/13862208
Secretary,NHS Jobs,"Middlesbrough, TS1 3RX","
                    Duties Typing referral letters, xray requests, investigation requests in a timely manner. Provide full secretarial support to GPs, Practice Manager and other colleagues as appropriate. Typing memos, reports, bank reconciliations as instructed by the practice manager. Collating referral activity and process referrals using internal and RSO, VBC system software. Making appointments for patients within secondary care on a face to face basis and via telephone ensuring that referral data is entered onto the EMIS clinical record and using internal procedures and Ereferral. Ensure that the environment is conducive to good practice and promotes a caring image. Ensuring patients follow up booked appointments by managing Ereferral worklists as directed. Offering choice to patients and providing them with information on hospital parking, waiting lists, infection rates etc if appropriate. Hand over messages to clinicians when necessary. Keeping practice manager informed of workload demand. Maintaining records of VBC tickets and referrals. Dealing with patient queries regarding referrals, investigations. Ensuring a calm ambience is present at all times. Dealing with requests for copies of medical records made in person or by post or e-mail. Ensuring consent is available prior to sending and payment received. Recording cheque payments and patient details. Collection of patient demographics at every contact name, address and telephone number on computer. Always reassure the patient with a positive response and take telephone number and confirm address prior to dealing with appointment booking or query. Clearing secretaries out trays Chasing up hospital appointments where appropriate. Maintaining confidentiality at all times. Informing patients of funding panel decisions etc following practice procedures. Read coding of medical forms completed and sent etc. Answering telephone queries and redirecting calls to doctors, practice manager, nurses, and health visitors where appropriate. Taking and recording of messages using message sheets provided for doctors, practice manager, nurses, health visitors and midwives. Be the link between patient and secondary care. Contact patients with messages as directed in a professional manner. Ensure your work area meets Health & Safety requirements and report any accident or untoward incident to the appropriate person. Undertake practice shopping list in line with rota. Ensure records are put back to file as quickly as possible and do not keep notes out of file unless necessary. Ensure that medical record information such as change of address or telephone numbers are recorded as soon as they are received on electronic record. Prepare spreadsheets if trained as requested by practice manager. Qualified, skilled team members may be asked to produce memos and other documentation. Respond to the needs of patients, colleagues and employers in the daily function of the practice. Log complaints and compliments in appropriate book. Send faxes as directed Attending team meetings (time in lieu shall be given if outside normal working hours. Chaperoning doctors undertaking examinations if trained. Ordering stationery and computer supplies and consumables as requested. Ordering of dictation equipment via the appropriate channels. Any administrative duties requested by the practice manager. Logging of computer prescriptions in and out of storage. Undertake duties from time to time to ensure the smooth running of the admin office and reception. SARS request copies of patient records. Any other duties.                ",https://findajob.dwp.gov.uk/details/13979292
Secretary,Allington Hughes Limited,"Llanrwst, Conwy County","
                    We have an opportunity for a Secretary to join our team based in our Llanrwst office on a full time basisAbout the Role: As a key member of our team, you will be the first point of contact for visitors to the office and for all incoming phone calls; providing efficient and friendly service and daily administrative support for our team. What We're Looking For: We are seeking an individual with a minimum of 2 years of experience in the field. The ideal candidate will not possess excellent communication skills but have a passion for delivering exceptional client service. We would like you to have proven experience in:• Providing a caring friendly and efficient service to clients and colleagues.• Using telephone, email and diary systems and TEAMS• Attending to clients both on the telephone and in person.• Making appointments, arranging meetings and maintaining an up to date diary.• Dealing accurately with incoming and outgoing post.• Preparing correspondence and documents through accurate audio typing and digital dictation• Use of email, diary systems and TEAMS.• Dealing accurately with filing and storage.• Setting up new files accurately and speedily on instructions from Fee Earners.• Assisting with storage and retrieval of Wills and DeedsWhy Join Us: We pride ourselves on being a supportive team and are eager to welcome an enthusiastic individual who can thrive with minimal supervision. Enjoy a competitive salary commensurate with experience, along with a comprehensive benefits package, including health care.Apply Now: If you're ready for a new challenge and believe you have what it takes to contribute to our team, we'd love to hear from you. Please send your CV and a covering letter to Alison.Samuels@allingtonhughes.co.uk ",https://findajob.dwp.gov.uk/details/13985329
General Operative,Workchain,NG8 4GU,"
                    Workchain is a leading UK-based recruitment agency, connecting talented individuals with exciting job opportunities. We are currently seeking a dynamic and hardworking General Operative for a temporary role in Nottingham. This fantastic opportunity lies within the Industrial industry and offers a competitive pay rate ranging from £10.50 to £11.00 per hour.Key Responsibilities:1. Assisting in the day-to-day operations within the Industrial industry.2. Following health and safety guidelines to maintain a safe working environment.3. Carrying out general tasks such as loading and unloading goods, quality control, and maintaining cleanliness in the workplace.4. Assisting with stock management and inventory checks.5. Operating various machinery and equipment safely and efficiently.6. Adhering to company policies and procedures to ensure smooth operations.7. Performing tasks efficiently while maintaining high attention to detail.8. Collaborating with team members to achieve collective goals and targets.9. Communicating effectively with colleagues and supervisors to ensure smooth workflow.10. Completing any other duties as assigned by the management.Qualifications Required:1. Previous experience in a similar role within the Industrial industry is desirable but not essential.2. Ability to work effectively as part of a team and independently.3. Strong attention to detail and excellent organizational skills.4. Possess physical stamina and the ability to lift heavy items when required.5. Excellent communication skills, both verbal and written.6. Flexible and adaptable to changing work environments and schedules.7. Punctual and reliable, with a strong work ethic.8. Keen to learn and develop new skills.If you are ready to take on this exciting temporary opportunity in Nottingham, do not miss your chance to apply. Please visit our website, workchain.co.uk, and complete the online application form. Only applications through our official website will be considered.Join Workchain today and take the first step towards a rewarding career in the Industrial industry as a General Operative. Apply now!                ",https://findajob.dwp.gov.uk/details/13819999
Strategy and Policy Officer - EAY09754,East Ayrshire Council,"Kilmarnock, KA1 1BY","
Job PurposeLead on the on-going review and development of Housing Policy with lead responsibility for the Local Housing Strategy; or the Strategic Housing Investment Programme; or any other relevant Social Housing Policy area for East Ayrshire Council. Ensuring the implementation of operational legislation within the timeframes established by Scottish Government in order to assist with the promotion, delivery and integration of the Council’s key objectives; specifically in relation to the Community Plan, Shared Commitments, Single Outcome Agreement and Best Value. Provide technical and operational support in relation to development activity to Registered Social Landlord partners.ResponsibilitiesThis is a full time permanent post and the admin base for the post is Civic Centre North, John Dickie Street, Kilmarnock. The hours of work are 35 per week. Work pattern for the post Monday to Thursday 9am - 5pm and Friday 9am - 4pm. The workstyle for this post is 'Mobile’ - 20-49% of your time in an office or other work location. You will work at your administrative base or another agreed office location between 1 to 2.5 days per week and the remainder of the week at home or other work locations as required. The salary for the post is £46,192 - £50,505Additional InformationIf you apply for this post, please add the following email address to your safe sender list to ensure that any MyJobScotland related e-mails go directly to your inbox - noreply@myjobscotland.gov.uk. Employment References We follow the national guidance in relation to pre-employment checks namely “Safer Recruitment Through Better Recruitment”. With regards to requests for references and in line with this guidance, during your application process you should provide details of a minimum of two appropriate and relevant references, one of which should be from your current or most recent employer. It is also a requirement that the reference from your current or most recent employer is from an appropriate senior manager and it is not a reference from a former peer operating at the same level. 

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/14024730
Mechanical Engineer,NK Import Cars Ltd,"Staines, Surrey","
                    To spearhead our company's efforts in the automotive services industry for our imported automobile service sector, we are looking for an experienced Mechanical Engineering candidate. Engineers are mostly able to thoroughly inspect every car and find any problems before selling it to a buyer. Join our vibrant team as a Vehicle Mechanical Engineer with expertise in engine and gearbox checking, installation and checks for a variety of cars and vans.We at our company are proud to provide outstanding automotive services, and we are now seeking qualified engineers to join us in exceeding our clients' expectations. If you enjoy working with your own hands and have a passion for engines, this is the ideal chance for you to demonstrate your abilities and expand your knowledge.                ",https://findajob.dwp.gov.uk/details/14024725
Kitchen Porter - Fixed term contract,PizzaExpress Restaurants Ltd,"Ealing, W5 5AS","
Kitchen Porter
Where those who love pizza can be their true self. Proud to be a Top 10 Sunday Times Best Place to Work 2023. 
 
 
Benefits:  
• Free Food on shift 
• 50% off food and drink when you’re not working 
• Wagestream gives you access to up to 40% of your earned wages before payday 
• Wellbeing Support for you and your family 
• Referral Bonus of £400 for referring pizza chefs and £1000 for referring managers 
• Holiday & Sick Pay 
• Pension & Life Assurance 
• Pay Rates: under 21s earn £7.49 per hour. Under 23s earn £10.18 per hour. 23 and over earn £10.42 per hour 
• Plus Tips - You'll receive tips/Tronc*, with a 70:30 split between waiting and non-waiting teams, on top of your wages 
• Learning and Development Opportunities to invest in you 
  
   
*Tronc, or card gratuities, is a fair way to pay gratuities to our teams.  All Tronc goes to you, shared between our waiting and back of house teams.  You’ll get this at the end of each pay period, along with your normal pay and it’s one of the best perks about working in hospitality.  
 
 
You’ll be the heart of our team, making sure that everything in our Pizzeria is spotless and restocked. You’ll create the perfect atmosphere in which our customers can have enlivening experiences and enjoy our famous pizza. Just be yourself and we will bring the best out of you. 
No experience required.  
 
What you’ll be doing: 
• Run the pot wash, clean crockery and glassware and restock 
• Clean floors and bathrooms 
• Working in a dynamic and energetic environment 
 
  
Who we are:  
Where those who love pizza can be their true self. Proud to be a Top 10 Sunday Times Best Place to Work 2023.  We’ve been around since 1965, bringing pizza to the UK and have since grown to a multichannel, international brand.  Our people are at the heart of our success and everything we do; we believe you should always be able to express yourself.    
 
Inclusivity and respect are at the heart of our business and are valued by our teams, customers, and suppliers. PizzaExpress and Milano is a place where everyone is welcome, and everyone belongs.  That’s why we assess each application on the aptitude to do the job and nothing else. 
 
",https://findajob.dwp.gov.uk/details/14024720
Restructuring,Hays Specialist Recruitment,"London, London, ECV2 6DN","
Your new company A top 50 law firm with international reach that is known for its exceptional service and variety of clients. The firm is recognised as one of the best law firms to work at and has an excellent reputation for providing an innovative and supportive environment for its employees. The firm\'s clients range from small startups and high net worth individuals to large international organisations and are leaders in their field in multiple industries.Your new role 

Undertake predominantly non-contentious work related to restructuring and insolvency.
Collaborate with our corporate, finance, and real estate teams across the country.
Provide advice to all stakeholders in distressed situations, including lenders, investors, corporates, directors, and individuals.
Represent insolvency practitioners.

What you\'ll need to succeed 

Transactional Experience: Proven ability to handle transactional work as the day-to-day fee earner.
Technical Strength: Solid understanding of restructuring and insolvency law.
Business Development: Willingness to participate in marketing activities.
Communication Skills: Excellent drafting, verbal, and written communication skills.
Client-Centric Approach: Understand clients' environments and deliver practical advice.
Time Management: Juggle multiple matters effectively.
Team Player: Collaborate with colleagues in line with our firm's values.

What you need to do now If you\'re interested in this role, click \'apply now\' to forward an up-to-date copy of your CV, or call us now.If this job isn\'t quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career.
Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk ",https://findajob.dwp.gov.uk/details/14024709
Lifeguard,Serco Limited,"Hampshire, RG22 6PG","
                    Job Title: LifeguardLocation: Basingstoke Aquadrome Working Hours/Pattern: 37 hours per week (However will consider job share) including earlies, lates and weekends Salary:  £21,202 per annum, £11.02 per hour (increase to £12 per hour from April) + Excellent benefits   Here at Basingstoke & Deane Community Leisure Trust our goal is to get more people, more active, more often. We provide affordable access to a wide range of sports and leisure facilities to support healthier and happier people across all segments of the local community. To deliver those services takes an enthusiastic and customer focused team - and right now we are looking to recruit for a full time Lifeguard  to join our leisure centre. Even if you do not hold your qualification yet, please apply as we do have fully funded Lifeguard courses taking place throughout the year.   As a Lifeguard you’ll be an important part of life here at the centre as you ensure that everyone can use the pool in safety and that they have access to everything they need to enjoy their visit.   You will be providing customer care to people of all ages, supervising activities, maintaining high standards of cleanliness in the pool area, and ensuring the safe handling and set up of pool equipment. And of course, when needed – you’ll help to save lives.   Without you there can’t be any pool activity. But you won’t be working alone. Our leisure centre has a close knit and supportive team, all working towards providing an inclusive leisure hub for the entire community.  Serco manages these facilities on a day-to-day basis on behalf of the Trust.   What you'll need to do the role  You’ll need to have excellent customer service skills as you’ll be interacting heavily with our customers. So, whether you’ve earned that experience in a leisure or another customer facing environment, you’ll be a people person who is happy dealing with people of all ages and backgrounds.   As a lifeguard you’ll naturally need to be safety conscious, vigilant, and able to deal with pressurised situations. Lastly, you’ll need to have strong swimming skills and it’s desirable that you hold a National Pool Lifeguard Qualification (Royal Life Saving Society) or equivalent, however full training will be provided.    What we offer    - Free membership at the Centre plus heavily discounted use of classes and facilities - Free safeguarding training and DBS check  - Excellent Development and Training Opportunities   - 6% employer matched pension contribution - 21 days annual leave + Public Holidays + Birthday leave (full time) - Life assurance up to 2x base salary - Simply health cash plan - Anytime health line - Employee assistance programme - Benefits portal offering discounts on eating out, travel, shopping and entertainment - A safe and supportive culture   - A chance to make a positive difference to the community   - Free car parking - Discounts in on site café - Electric vehicle charging   #leisurejobs   Serco/Serco Leisure Operating Limited are appointed as the Trust’s Managing Agents. We manage the recruitment process and the Trust’s employees in the delivery of the service on their behalf. The Trust is committed to equal opportunities and requests any potential applicant to contact the Recruitment Team on 0345 010 4000 as soon as possible if an applicant has any additional queries, requirements or will need additional time in submitting an application. Applicants should be aware that in line with the company’s policy, employees will have a DBS check where appropriate.  *Google Chrome is the preferred browser to access Serco careers website*    

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/14024699
Trainee Swimming Teacher,Serco Limited,"Hampshire, RG22 6PG","
                    Job title: Trainee Swimming TeacherLocation: Basingstoke Aquadrome & Tadley Swimming Pool Working Hours: Various hours available, between Monday to Sunday Salary: Up to £17 per hour + excellent benefits  Are you passionate about swimming? Are you naturally caring and supportive? If so we may have an exciting opportunity for you.  Here at Basingstoke Leisure our goal is to get more people, more active, more often. We provide affordable access to a wide range of sports and leisure facilities to support healthier and happier people across all segments of the local community. To deliver those services takes an enthusiastic and customer focused team - and right now we have the opportunity to train a new cohort of Swimming Teachers.  Our next training course will be taking place at Basingstoke Aquadrome, and you must be available for all these dates, 13th to 16th February 2023.  Swimming not only also teaches a skill for life it can provide a fulfilling and enjoyable job as you work with people of all ages to help them develop those skills. This could see you working with individuals, therapeutic groups, schools, or in our range of public classes. Either way though you’ll carry out the lesson plans, ensure the safe use and storage of equipment, complete pupil records, and carry out assessment sessions.  This is your chance to train potential athletes, ensure children remain safe and aware of the risks around water and build confidence in all service users. Who knows, it maybe you getting a thank you from the Olympic swimmers of the future! Ultimately, you’ll ensure your participants continue to progress, providing them with confidence in the water - and you with an enormous sense of achievement and pride.  Our leisure centre is made up of a close-knit supportive team who will encourage and provide you with continual professional training and development opportunities to further your career as you see fit. Many of our teachers have not only developed into management positions but also used the internationally recognised qualification you would gain with us to also work abroad and amongst our other 30+ leisure centres across the UK. Whether you want to travel, relocate, or continue your further studies we will support you to achieve the lifestyle and career that you want.  What you’ll need to do the role   Working as a swimming teacher will see you interacting heavily with our customers so you will use your excellent communication and customer service skills to serve and support people of all ages and backgrounds.  Finally, you will be someone who is passionate about swimming and the service they deliver ensuring you can use your motivational and organisational skills to deliver safe, fun and progressive lessons. If you can provide the enthusiasm, we will provide the training and qualification.  This role will require a DBS check.   Our Aquatic Training Academy will provide you with ongoing training through our specialist CPDs in swimming teaching meaning you can access a range of training throughout your career and when it comes to that career we have a solid pathway in place meaning there is opportunity to progress into management or other areas in the business.   Why Serco  Meaningful and vital work: Swimming not only makes people healthier and happier it also teaches a skill for life. As one of our teachers you’ll be at the forefront of helping people develop those skills.  A world of opportunity: Our swimming teachers are integral to the running of our centres, so as well progressing into aquatics coordination they can move into other centre management roles in one of our 55 facilities.  Great people: Teaching can lead to a great sense of accomplishment as you watch people progress and work with your local community. And as you’re supporting your students, we’ll be supporting you with ongoing training and development.  What we offer   - Free/heavily discounted use of all the facilities at the Centre  - Free safeguarding training and DBS check - Excellent Development and Training Opportunities  - A safe and supportive culture  - A chance to make a positive difference to the community  - Gain of life skill & deliver an amazing public service - Build a fantastic foundation career in leisure. - Get fit, stay fit & increase your social circle. - Gain a nationwide recognised qualification  #leisurejobs     Job title: Trainee Swimming Teacher Location: Basingstoke Aquadrome & Tadley Swimming Pool Working Hours: Various hours available, between Monday to Sunday Salary: Up to £17 per hour + excellent benefits  Are you passionate about swimming? Are you naturally caring and supportive? If so we may have an exciting opportunity for you.  Here at Basingstoke Leisure our goal is to get more people, more active, more often. We provide affordable access to a wide range of sports and leisure facilities to support healthier and happier people across all segments of the local community. To deliver those services takes an enthusiastic and customer focused team - and right now we have the opportunity to train a new cohort of Swimming Teachers.  Our next training course will be taking place at Basingstoke Aquadrome, and you must be available for all these dates, 13th to 16th February 2023.  Swimming not only also teaches a skill for life it can provide a fulfilling and enjoyable job as you work with people of all ages to help them develop those skills. This could see you working with individuals, therapeutic groups, schools, or in our range of public classes. Either way though you’ll carry out the lesson plans, ensure the safe use and storage of equipment, complete pupil records, and carry out assessment sessions.  This is your chance to train potential athletes, ensure children remain safe and aware of the risks around water and build confidence in all service users. Who knows, it maybe you getting a thank you from the Olympic swimmers of the future! Ultimately, you’ll ensure your participants continue to progress, providing them with confidence in the water - and you with an enormous sense of achievement and pride.  Our leisure centre is made up of a close-knit supportive team who will encourage and provide you with continual professional training and development opportunities to further your career as you see fit. Many of our teachers have not only developed into management positions but also used the internationally recognised qualification you would gain with us to also work abroad and amongst our other 30+ leisure centres across the UK. Whether you want to travel, relocate, or continue your further studies we will support you to achieve the lifestyle and career that you want.  What you’ll need to do the role   Working as a swimming teacher will see you interacting heavily with our customers so you will use your excellent communication and customer service skills to serve and support people of all ages and backgrounds.  Finally, you will be someone who is passionate about swimming and the service they deliver ensuring you can use your motivational and organisational skills to deliver safe, fun and progressive lessons. If you can provide the enthusiasm, we will provide the training and qualification.  This role will require a DBS check.   Our Aquatic Training Academy will provide you with ongoing training through our specialist CPDs in swimming teaching meaning you can access a range of training throughout your career and when it comes to that career we have a solid pathway in place meaning there is opportunity to progress into management or other areas in the business.   Why Serco  Meaningful and vital work: Swimming not only makes people healthier and happier it also teaches a skill for life. As one of our teachers you’ll be at the forefront of helping people develop those skills.  A world of opportunity: Our swimming teachers are integral to the running of our centres, so as well progressing into aquatics coordination they can move into other centre management roles in one of our 55 facilities.  Great people: Teaching can lead to a great sense of accomplishment as you watch people progress and work with your local community. And as you’re supporting your students, we’ll be supporting you with ongoing training and development.  What we offer   - Free/heavily discounted use of all the facilities at the Centre  - Free safeguarding training and DBS check - Excellent Development and Training Opportunities  - A safe and supportive culture  - A chance to make a positive difference to the community  - Gain of life skill & deliver an amazing public service - Build a fantastic foundation career in leisure. - Get fit, stay fit & increase your social circle. - Gain a nationwide recognised qualification  #leisurejobs      

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/14024697
